Fecha,Dia_semana,Dia_mes,Hora,Tipo,Cantidad,Producto,Clave_producto,Folio,Cliente,Caja,Usuario,Precio_unitario,Precio_producto,Total,Efectivo,Cheque,Crédito,Transferencia,Vales,Tarjeta,Anticipo,SICAR Pagos
05/11/2021,6,5,17,PZA,2,COCA-COLA LIGHT 500 ML,[7501055305261],7691,Público en General,Caja 1,admin,18,36,216,216,0,0,0,0,0,0,0
05/11/2021,6,5,17,PZA,1,LECHE SILK ALMENDRA SIN AZÚCAR,[025293002920],7691,Público en General,Caja 1,admin,44,44,216,216,0,0,0,0,0,0,0
05/11/2021,6,5,17,PZA,1,LECHE DESLACTOSADA LIGHT KIRKLAND,[096619346073],7691,Público en General,Caja 1,admin,28,28,216,216,0,0,0,0,0,0,0
05/11/2021,6,5,17,PZA,1,CAJA DE GALLETAS 1/4 BISCOTTI,[GALBIS69044],7691,Público en General,Caja 1,admin,90,90,216,216,0,0,0,0,0,0,0
05/11/2021,6,5,17,KG,0.725,SALCHICHA SCHUBLING HD,[SINSIN99009],7692,EDUARDO LARA,Caja 1,admin,131,94.98,242.73,0,0,0,0,0,242.73,0,0
05/11/2021,6,5,17,KG,0.75,JAMON YORK HD,[EMBGEN58802],7692,EDUARDO LARA,Caja 1,admin,197,147.75,242.73,0,0,0,0,0,242.73,0,0
05/11/2021,6,5,17,PZA,2,BAGUETTE SUAVE MASA MADRE,[PANRUS91930],7693,Público en General,Caja 1,admin,25,50,421,0,0,0,0,0,421,0,0
05/11/2021,6,5,17,PZA,1,CHOCKE OBLEAS SIN AZÚCAR,[7503024522198],7693,Público en General,Caja 1,admin,22,22,421,0,0,0,0,0,421,0,0
05/11/2021,6,5,17,PZA,1,CHAROLA MEDIANA,[SINSIN14187],7693,Público en General,Caja 1,admin,349,349,421,0,0,0,0,0,421,0,0
05/11/2021,6,5,18,PZA,1,JOCOQUE ARABE PREPARADO UNTABLE,[7503022178052],7694,Público en General,Caja 1,admin,54,54,207,0,0,0,0,0,207,0,0
05/11/2021,6,5,18,PZA,1,PAN DARE MELBA NATURAL 200 GR,[056951420404],7694,Público en General,Caja 1,admin,76,76,207,0,0,0,0,0,207,0,0
05/11/2021,6,5,18,PZA,1,MERMELADA PIÑA-ARANDANO-CHILE DE,[7506298312892],7694,Público en General,Caja 1,admin,77,77,207,0,0,0,0,0,207,0,0
05/11/2021,6,5,18,KG,0.505,ROAST BEEF/CORNED BEEF HD,[EMBGEN49865],7695,Público en General,Caja 1,admin,313,158.07,361.4,361.4,0,0,0,0,0,0,0
05/11/2021,6,5,18,PZA,1,I NEED CHIPOTLE,[781159762925],7695,Público en General,Caja 1,admin,56,56,361.4,361.4,0,0,0,0,0,0,0
05/11/2021,6,5,18,KG,0.315,QUESO DE PUERCO HD,[EMBGEN70751],7695,Público en General,Caja 1,admin,155,48.83,361.4,361.4,0,0,0,0,0,0,0
05/11/2021,6,5,18,KG,0.5,JAMON YORK HD,[EMBGEN58802],7695,Público en General,Caja 1,admin,197,98.5,361.4,361.4,0,0,0,0,0,0,0
05/11/2021,6,5,18,KG,0.105,SALAMI HD,[EMBGEN77994],7696,Público en General,Caja 1,admin,359,37.7,84.4,84.4,0,0,0,0,0,0,0
05/11/2021,6,5,18,KG,0.1,JAMON SERRANO HD,[EMBGEN68741],7696,Público en General,Caja 1,admin,467,46.7,84.4,84.4,0,0,0,0,0,0,0
05/11/2021,6,5,18,PZA,1,JOCOQUE ARABE CHIPOTLE UNTABLE 250,[7503022178045],7697,Público en General,Caja 1,admin,54,54,134,134,0,0,0,0,0,0,0
05/11/2021,6,5,18,PZA,1,CIRUELA PASA 250 GRS,[SINSIN21645],7697,Público en General,Caja 1,admin,50,50,134,134,0,0,0,0,0,0,0
05/11/2021,6,5,18,PZA,1,TOTOPOS TOTOFAST,[7503010924050],7697,Público en General,Caja 1,admin,30,30,134,134,0,0,0,0,0,0,0
05/11/2021,6,5,18,PZA,1,CAFE TOLOACHE 250 GRS MOLIDO,[CAFTOL40848],7698,Público en General,Caja 1,admin,110,110,110,0,0,0,0,0,110,0,0
05/11/2021,6,5,18,PZA,1,OBLEAS DE AMARANTO CHOCKE OBLEAS,[7503024522082],7699,Público en General,Caja 1,admin,20.47,20.47,20.47,20.47,0,0,0,0,0,0,0
05/11/2021,6,5,18,PZA,1,WUAI PATATAS LEMON PEPPER 500 GRS,[SINSIN27587],7700,Público en General,Caja 1,admin,105,105,284.76,284.76,0,0,0,0,0,0,0
05/11/2021,6,5,18,PZA,1,PAN PARA TAPAS,[SINSIN67823],7700,Público en General,Caja 1,admin,60,60,284.76,284.76,0,0,0,0,0,0,0
05/11/2021,6,5,18,KG,0.24,SALAMANCA HD,[EMBGEN86706],7700,Público en General,Caja 1,admin,359,86.16,284.76,284.76,0,0,0,0,0,0,0
05/11/2021,6,5,18,KG,0.28,PUNTAS DE SERRANO,[HERTIE19748],7700,Público en General,Caja 1,admin,120,33.6,284.76,284.76,0,0,0,0,0,0,0
05/11/2021,6,5,18,PZA,1,CAJA DE GALLETAS 1/4 BISCOTTI,[GALBIS69044],7701,Público en General,Caja 1,admin,90,90,154,154,0,0,0,0,0,0,0
05/11/2021,6,5,18,PZA,1,MORUSAS GALLETAS INTEGRALES,[7503012558017],7701,Público en General,Caja 1,admin,20,20,154,154,0,0,0,0,0,0,0
05/11/2021,6,5,18,PZA,1,LECHE ALMENDRA SILK MONK FRUIT,[7506443102392],7701,Público en General,Caja 1,admin,44,44,154,154,0,0,0,0,0,0,0
05/11/2021,6,5,18,PZA,1,COCA-COLA REGULAR 500 ML,[7501055302086],7702,Público en General,Caja 1,admin,18,18,103.97,103.97,0,0,0,0,0,0,0
05/11/2021,6,5,18,KG,0.105,SALAMI HD,[EMBGEN77994],7702,Público en General,Caja 1,admin,359,37.7,103.97,103.97,0,0,0,0,0,0,0
05/11/2021,6,5,18,KG,0.245,JAMON YORK HD,[EMBGEN58802],7702,Público en General,Caja 1,admin,197,48.27,103.97,103.97,0,0,0,0,0,0,0
05/11/2021,6,5,19,PZA,2,CHAROLA GRANDE,[SINSIN60740],7703,Público en General,Caja 1,admin,399,798,798,0,0,0,0,0,798,0,0
05/11/2021,6,5,19,KG,0.105,SALCHICHON CON AJO HD,[EMBGEN18343],7704,Público en General,Caja 1,admin,159,16.7,351.92,351.92,0,0,0,0,0,0,0
05/11/2021,6,5,19,KG,0.1,SALAMI HD,[EMBGEN77994],7704,Público en General,Caja 1,admin,359,35.9,351.92,351.92,0,0,0,0,0,0,0
05/11/2021,6,5,19,KG,0.075,CHORIZO PAMPLONA HD,[EMBGEN80550],7704,Público en General,Caja 1,admin,359,26.93,351.92,351.92,0,0,0,0,0,0,0
05/11/2021,6,5,19,KG,0.155,JAMON SERRANO HD,[EMBGEN68741],7704,Público en General,Caja 1,admin,467,72.39,351.92,351.92,0,0,0,0,0,0,0
05/11/2021,6,5,19,PZA,2,BAGUETTE SUAVE MASA MADRE,[PANRUS91930],7704,Público en General,Caja 1,admin,25,50,351.92,351.92,0,0,0,0,0,0,0
05/11/2021,6,5,19,PZA,1,SANGRITA DON JUAN,[SANDON86470],7704,Público en General,Caja 1,admin,150,150,351.92,351.92,0,0,0,0,0,0,0
06/11/2021,7,6,10,PZA,1,WUAI PATATAS LEMON PEPPER 500 GRS,[SINSIN27587],7705,Público en General,Caja 1,admin,105,105,308.1,308.1,0,0,0,0,0,0,0
06/11/2021,7,6,10,PZA,1,MOUSSE DE CILANTRO DELI,[632299150014],7705,Público en General,Caja 1,admin,63,63,308.1,308.1,0,0,0,0,0,0,0
06/11/2021,7,6,10,KG,0.3,JAMON SERRANO HD,[EMBGEN68741],7705,Público en General,Caja 1,admin,467,140.1,308.1,308.1,0,0,0,0,0,0,0
06/11/2021,7,6,10,PZA,1,QUESO ROQUEFORT VIKINGO AZUL,[093936571058],7706,Público en General,Caja 1,admin,65,65,545,0,0,0,0,0,545,0,0
06/11/2021,7,6,10,PZA,1,SABATINO TARTUFI,[888265336115],7706,Público en General,Caja 1,admin,480,480,545,0,0,0,0,0,545,0,0
06/11/2021,7,6,11,KG,0.25,QUESO GOUDA HOLANDES,[QUEIMP43334],7707,Público en General,Caja 1,admin,218,54.5,554.73,554.73,0,0,0,0,0,0,0
06/11/2021,7,6,11,PZA,1,ACEITE DE OLIVA H TOSCANA OLIO FINO,[OLIACE37864],7707,Público en General,Caja 1,admin,280,280,554.73,554.73,0,0,0,0,0,0,0
06/11/2021,7,6,11,KG,0.15,LOMO CANADIENSE HD,[EMBGEN81202],7707,Público en General,Caja 1,admin,206,30.9,554.73,554.73,0,0,0,0,0,0,0
06/11/2021,7,6,11,KG,0.16,SALAMANCA HD,[EMBGEN86706],7707,Público en General,Caja 1,admin,359,57.44,554.73,554.73,0,0,0,0,0,0,0
06/11/2021,7,6,11,KG,0.305,JAMON YORK HD,[EMBGEN58802],7707,Público en General,Caja 1,admin,197,60.09,554.73,554.73,0,0,0,0,0,0,0
06/11/2021,7,6,11,KG,0.2,SALAMI HD,[EMBGEN77994],7707,Público en General,Caja 1,admin,359,71.8,554.73,554.73,0,0,0,0,0,0,0
06/11/2021,7,6,11,PZA,3,BOCATA PECHUGA PAVO - MEDIO,[HERTIE37356],7708,Público en General,Caja 1,admin,80,240,960,960,0,0,0,0,0,0,0
06/11/2021,7,6,11,PZA,2,BOCATA LOMO CANADIENSE - MEDIO,[SINSIN78439],7708,Público en General,Caja 1,admin,80,160,960,960,0,0,0,0,0,0,0
06/11/2021,7,6,11,PZA,2,BOCATA SELVA NEGRA - MEDIO,[HERTIE59361],7708,Público en General,Caja 1,admin,80,160,960,960,0,0,0,0,0,0,0
06/11/2021,7,6,11,PZA,5,BOCATA ROAST BEEF - MEDIO,[SINSIN90759],7708,Público en General,Caja 1,admin,80,400,960,960,0,0,0,0,0,0,0
06/11/2021,7,6,11,PZA,1,ELECTROLIT MANZANA,[7501125104343],7709,Público en General,Caja 1,admin,26,26,26,26,0,0,0,0,0,0,0
06/11/2021,7,6,11,PZA,1,ELECTROLIT FRESA KIWI,[7501125149221],7710,Público en General,Caja 1,admin,26,26,26,26,0,0,0,0,0,0,0
06/11/2021,7,6,12,PZA,1,BAGUETTE SUAVE MASA MADRE,[PANRUS91930],7711,Público en General,Caja 1,admin,25,25,785.12,0,0,0,0,0,785.12,0,0
06/11/2021,7,6,12,PZA,1,PAPA DESHIDRATADA SABOR COLLATIONS,[SINSIN42353],7711,Público en General,Caja 1,admin,26,26,785.12,0,0,0,0,0,785.12,0,0
06/11/2021,7,6,12,PZA,1,6 PACK DEGUSTACION OLIO FINO,[OLIGEN92086],7711,Público en General,Caja 1,admin,470,470,785.12,0,0,0,0,0,785.12,0,0
06/11/2021,7,6,12,KG,0.255,LOMO CANADIENSE HD,[EMBGEN81202],7711,Público en General,Caja 1,admin,206,52.53,785.12,0,0,0,0,0,785.12,0,0
06/11/2021,7,6,12,KG,0.275,SELVA NEGRA HD,[EMBGEN17604],7711,Público en General,Caja 1,admin,206,56.65,785.12,0,0,0,0,0,785.12,0,0
06/11/2021,7,6,12,KG,0.25,PASTRAMI HD,[EMBGEN27925],7711,Público en General,Caja 1,admin,313,78.25,785.12,0,0,0,0,0,785.12,0,0
06/11/2021,7,6,12,KG,0.245,ROAST BEEF/CORNED BEEF HD,[EMBGEN49865],7711,Público en General,Caja 1,admin,313,76.69,785.12,0,0,0,0,0,785.12,0,0
06/11/2021,7,6,12,PZA,1,GALLETAS BOLSA CH SURTIDA BISCOTTI,[GALBIS29288],7712,Público en General,Caja 1,admin,35,35,266.95,266.95,0,0,0,0,0,0,0
06/11/2021,7,6,12,PZA,1,WUAI PATATAS LEMON PEPPER 200 GRS,[BOTPAP23901],7712,Público en General,Caja 1,admin,58,58,266.95,266.95,0,0,0,0,0,0,0
06/11/2021,7,6,12,KG,0.105,CHORIZO PAMPLONA HD,[EMBGEN80550],7712,Público en General,Caja 1,admin,359,37.7,266.95,266.95,0,0,0,0,0,0,0
06/11/2021,7,6,12,KG,0.155,JAMON SERRANO HD,[EMBGEN68741],7712,Público en General,Caja 1,admin,467,72.39,266.95,266.95,0,0,0,0,0,0,0
06/11/2021,7,6,12,KG,0.31,SELVA NEGRA HD,[EMBGEN17604],7712,Público en General,Caja 1,admin,206,63.86,266.95,266.95,0,0,0,0,0,0,0
06/11/2021,7,6,12,KG,0.195,QUESO GOUDA CHILENO,[SINSIN31382],7713,Público en General,Caja 1,admin,188,36.66,597.09,597.09,0,0,0,0,0,0,0
06/11/2021,7,6,12,PZA,1,BALSAMICO OSCURO MORAS NEGRAS Y,[OLIBAL41672],7713,Público en General,Caja 1,admin,280,280,597.09,597.09,0,0,0,0,0,0,0
06/11/2021,7,6,12,KG,0.1,SALCHICHON CON AJO HD,[EMBGEN18343],7713,Público en General,Caja 1,admin,159,15.9,597.09,597.09,0,0,0,0,0,0,0
06/11/2021,7,6,12,KG,0.355,SALCHICHA SCHUBLING HD,[SINSIN99009],7713,Público en General,Caja 1,admin,131,46.51,597.09,597.09,0,0,0,0,0,0,0
06/11/2021,7,6,12,KG,0.1,CHORIZO PAMPLONA HD,[EMBGEN80550],7713,Público en General,Caja 1,admin,359,35.9,597.09,597.09,0,0,0,0,0,0,0
06/11/2021,7,6,12,KG,0.115,LOMO CANADIENSE HD,[EMBGEN81202],7713,Público en General,Caja 1,admin,206,23.69,597.09,597.09,0,0,0,0,0,0,0
06/11/2021,7,6,12,KG,0.11,SELVA NEGRA HD,[EMBGEN17604],7713,Público en General,Caja 1,admin,206,22.66,597.09,597.09,0,0,0,0,0,0,0
06/11/2021,7,6,12,KG,0.105,SALAMI HD,[EMBGEN77994],7713,Público en General,Caja 1,admin,359,37.7,597.09,597.09,0,0,0,0,0,0,0
06/11/2021,7,6,12,KG,0.21,JAMON SERRANO HD,[EMBGEN68741],7713,Público en General,Caja 1,admin,467,98.07,597.09,597.09,0,0,0,0,0,0,0
06/11/2021,7,6,12,KG,0.255,CHORIZO PAMPLONA HD,[EMBGEN80550],7714,Público en General,Caja 1,admin,359,91.55,555.08,555.08,0,0,0,0,0,0,0
06/11/2021,7,6,12,PZA,1,LECHON DON LECHON 1/2 KG,[COMDON51009],7714,Público en General,Caja 1,admin,175,175,555.08,555.08,0,0,0,0,0,0,0
06/11/2021,7,6,12,KG,0.625,SALCHICHA POLACA HD,[EMBGEN34805],7714,Público en General,Caja 1,admin,131,81.88,555.08,555.08,0,0,0,0,0,0,0
06/11/2021,7,6,12,KG,0.575,SALCHICHA BLANCA HD,[EMBGEN75532],7714,Público en General,Caja 1,admin,131,75.33,555.08,555.08,0,0,0,0,0,0,0
06/11/2021,7,6,12,PZA,0.28,QUESO QUESART RACLETTE,[QUEQUE23970],7714,Público en General,Caja 1,admin,469,131.32,555.08,555.08,0,0,0,0,0,0,0
06/11/2021,7,6,12,PZA,1,CACAHUATE GDE COMALLI,[BOTCOM97109],7715,Público en General,Caja 1,admin,35,35,35,35,0,0,0,0,0,0,0
06/11/2021,7,6,13,KG,0.155,CHORIZO PAMPLONA HD,[EMBGEN80550],7716,Público en General,Caja 1,admin,359,55.65,130.37,130.37,0,0,0,0,0,0,0
06/11/2021,7,6,13,KG,0.16,JAMON SERRANO HD,[EMBGEN68741],7716,Público en General,Caja 1,admin,467,74.72,130.37,130.37,0,0,0,0,0,0,0
06/11/2021,7,6,13,PZA,1,CHIPS GDE COMALLI,[BOTCOM38829],7717,Público en General,Caja 1,admin,56,56,56,56,0,0,0,0,0,0,0
06/11/2021,7,6,13,PZA,1,CHAROLA STUTTGART GRANDE,[SINSIN88724],7718,Público en General,Caja 1,admin,500,500,500,0,0,0,0,0,500,0,0
06/11/2021,7,6,13,PZA,1,BOCATA SERRANO - MEDIO,[SINSIN47184],7719,Público en General,Caja 1,admin,100,100,100,100,0,0,0,0,0,0,0
06/11/2021,7,6,14,KG,0.3,QUESO MOZZARELLA DAIRY SELECT,[QUEIMP87199],7720,Público en General,Caja 1,admin,170,51,812.74,812.74,0,0,0,0,0,0,0
06/11/2021,7,6,14,PZA,1,ACEITUNAS VERDES RELLENAS PIMIENTO,[8410021544575],7720,Público en General,Caja 1,admin,52,52,812.74,812.74,0,0,0,0,0,0,0
06/11/2021,7,6,14,PZA,1,QUESO BRIE QUESART,[7503012771027],7720,Público en General,Caja 1,admin,99,99,812.74,812.74,0,0,0,0,0,0,0
06/11/2021,7,6,14,PZA,3,BAGUETTE SUAVE MASA MADRE,[PANRUS91930],7720,Público en General,Caja 1,admin,25,75,812.74,812.74,0,0,0,0,0,0,0
06/11/2021,7,6,14,KG,0.27,SELVA NEGRA HD,[EMBGEN17604],7720,Público en General,Caja 1,admin,206,55.62,812.74,812.74,0,0,0,0,0,0,0
06/11/2021,7,6,14,KG,0.25,CHORIZO PAMPLONA HD,[EMBGEN80550],7720,Público en General,Caja 1,admin,359,89.75,812.74,812.74,0,0,0,0,0,0,0
06/11/2021,7,6,14,KG,0.51,JAMON SERRANO HD,[EMBGEN68741],7720,Público en General,Caja 1,admin,467,238.17,812.74,812.74,0,0,0,0,0,0,0
06/11/2021,7,6,14,KG,0.305,QUESO AHUMADO T. KRON NATURAL,[QUEIMP45047],7720,Público en General,Caja 1,admin,499,152.2,812.74,812.74,0,0,0,0,0,0,0
06/11/2021,7,6,14,KG,0.125,LOMO CANADIENSE HD,[EMBGEN81202],7721,Público en General,Caja 1,admin,206,25.75,134.58,134.58,0,0,0,0,0,0,0
06/11/2021,7,6,14,KG,0.12,SALCHICHON CON AJO HD,[EMBGEN18343],7721,Público en General,Caja 1,admin,159,19.08,134.58,134.58,0,0,0,0,0,0,0
06/11/2021,7,6,14,KG,0.12,CHORIZO PAMPLONA HD,[EMBGEN80550],7721,Público en General,Caja 1,admin,359,43.08,134.58,134.58,0,0,0,0,0,0,0
06/11/2021,7,6,14,KG,0.13,SALAMI HD,[EMBGEN77994],7721,Público en General,Caja 1,admin,359,46.67,134.58,134.58,0,0,0,0,0,0,0
06/11/2021,7,6,15,PZA,1,ELECTROLIT MORA AZUL,[7501125174797],7722,Público en General,Caja 1,admin,26,26,26,26,0,0,0,0,0,0,0
08/11/2021,2,8,10,PZA,1,LECHE ALMENDRA SILK MONK FRUIT,[7506443102392],7723,Público en General,Caja 1,admin,44,44,44,44,0,0,0,0,0,0,0
08/11/2021,2,8,10,PZA,4,DELISCO BROWNIES MARIFER,[POSFER28400],7724,Público en General,Caja 1,admin,14,56,56,56,0,0,0,0,0,0,0
08/11/2021,2,8,11,KG,0.125,QUESO MAASDAM HOLANDES T. KRON,[QUEIMP30275],7725,Público en General,Caja 1,admin,416,52,353.5,353.5,0,0,0,0,0,0,0
08/11/2021,2,8,11,PZA,1,SALSA KATIL MELON'S KITCHEN,[SINSIN85191],7725,Público en General,Caja 1,admin,85,85,353.5,353.5,0,0,0,0,0,0,0
08/11/2021,2,8,11,KG,0.125,SELVA NEGRA HD,[EMBGEN17604],7725,Público en General,Caja 1,admin,206,25.75,353.5,353.5,0,0,0,0,0,0,0
08/11/2021,2,8,11,KG,0.12,ROAST BEEF/CORNED BEEF HD,[EMBGEN49865],7725,Público en General,Caja 1,admin,313,37.56,353.5,353.5,0,0,0,0,0,0,0
08/11/2021,2,8,11,KG,0.1,JAMON SERRANO HD,[EMBGEN68741],7725,Público en General,Caja 1,admin,467,46.7,353.5,353.5,0,0,0,0,0,0,0
08/11/2021,2,8,11,KG,0.1,SALAMI HD,[EMBGEN77994],7725,Público en General,Caja 1,admin,359,35.9,353.5,353.5,0,0,0,0,0,0,0
08/11/2021,2,8,11,KG,0.11,PASTEL PIMIENTO HD,[EMBGEN59186],7725,Público en General,Caja 1,admin,185,20.35,353.5,353.5,0,0,0,0,0,0,0
08/11/2021,2,8,11,KG,0.255,JAMON YORK HD,[EMBGEN58802],7725,Público en General,Caja 1,admin,197,50.24,353.5,353.5,0,0,0,0,0,0,0
08/11/2021,2,8,11,KG,0.5,SELVA NEGRA HD,[EMBGEN17604],7726,Público en General,Caja 1,admin,206,103,103,103,0,0,0,0,0,0,0
08/11/2021,2,8,11,PZA,1,QUESO NAVARRO MANCHEGO 400 GR,[7503004748402],7727,Público en General,Caja 1,admin,86,86,410,410,0,0,0,0,0,0,0
08/11/2021,2,8,11,PZA,1,JOCOQUI SECO NATURAL 500 GR DON,[7503003691051],7727,Público en General,Caja 1,admin,54,54,410,410,0,0,0,0,0,0,0
08/11/2021,2,8,11,PZA,3,LA MORITA,[7500326816758],7727,Público en General,Caja 1,admin,90,270,410,410,0,0,0,0,0,0,0
08/11/2021,2,8,12,PZA,1,QUESO PHILADELPHIA,[7622210561558],7728,Público en General,Caja 1,admin,35,35,470.29,470.29,0,0,0,0,0,0,0
08/11/2021,2,8,12,KG,0.485,QUESO PARMESANO URUG BELPAESE CERA,[QUEIMP59409],7728,Público en General,Caja 1,admin,316,153.26,470.29,470.29,0,0,0,0,0,0,0
08/11/2021,2,8,12,PZA,3,BAGUETTE SUAVE MASA MADRE,[PANRUS91930],7728,Público en General,Caja 1,admin,25,75,470.29,470.29,0,0,0,0,0,0,0
08/11/2021,2,8,12,KG,1.005,LOMO CANADIENSE HD,[EMBGEN81202],7728,Público en General,Caja 1,admin,206,207.03,470.29,470.29,0,0,0,0,0,0,0
08/11/2021,2,8,12,PZA,2,DELISCO BROWNIES MARIFER,[POSFER28400],7729,Público en General,Caja 1,admin,14,28,28,28,0,0,0,0,0,0,0
08/11/2021,2,8,12,PZA,1,BAGUETTE SUAVE MASA MADRE,[PANRUS91930],7730,Público en General,Caja 1,admin,25,25,118.45,118.45,0,0,0,0,0,0,0
08/11/2021,2,8,12,KG,0.26,JAMON YORK HD,[EMBGEN58802],7730,Público en General,Caja 1,admin,197,51.22,118.45,118.45,0,0,0,0,0,0,0
08/11/2021,2,8,12,KG,0.205,LOMO CANADIENSE HD,[EMBGEN81202],7730,Público en General,Caja 1,admin,206,42.23,118.45,118.45,0,0,0,0,0,0,0
08/11/2021,2,8,13,PZA,1,COCA-COLA LIGHT 500 ML,[7501055305261],7732,Público en General,Caja 1,admin,18,18,18,18,0,0,0,0,0,0,0
08/11/2021,2,8,13,PZA,1,PEPINOS DES DESHIDRATADOS,[BOTDES14325],7731,Público en General,Caja 1,admin,55,55,132,0,0,0,0,0,132,0,0
08/11/2021,2,8,13,PZA,1,ALMENDRA FILETEADA,[SINSIN56783],7731,Público en General,Caja 1,admin,77,77,132,0,0,0,0,0,132,0,0
08/11/2021,2,8,13,PZA,1,GALLETAS BOLSA CH SURTIDA BISCOTTI,[GALBIS29288],7733,Público en General,Caja 1,admin,35,35,35,35,0,0,0,0,0,0,0
08/11/2021,2,8,13,KG,0.1,JAMON SERRANO HD,[EMBGEN68741],7734,Público en General,Caja 1,admin,467,46.7,46.7,46.7,0,0,0,0,0,0,0
08/11/2021,2,8,14,PZA,1,JAMAICA 120 GRS PREMIER,[7503020702242],7735,Público en General,Caja 1,admin,25,25,258.4,258.4,0,0,0,0,0,0,0
08/11/2021,2,8,14,KG,0.525,CHORIZO ESPAÑOL HD,[EMBGEN78796],7735,Público en General,Caja 1,admin,104,54.6,258.4,258.4,0,0,0,0,0,0,0
08/11/2021,2,8,14,KG,0.15,SALAMI HD,[EMBGEN77994],7735,Público en General,Caja 1,admin,359,53.85,258.4,258.4,0,0,0,0,0,0,0
08/11/2021,2,8,14,KG,0.51,JAMÓN PAVO (CUADRADO) HD,[EMBGEN81440],7735,Público en General,Caja 1,admin,245,124.95,258.4,258.4,0,0,0,0,0,0,0
08/11/2021,2,8,14,KG,0.565,SALAMI HD,[EMBGEN77994],7736,JUAN CARLOS ALONSO,Caja 1,admin,323,182.5,716.32,0,0,716.32,0,0,0,0,0
08/11/2021,2,8,14,KG,1.86,ROAST BEEF/CORNED BEEF HD,[EMBGEN49865],7736,JUAN CARLOS ALONSO,Caja 1,admin,287,533.82,716.32,0,0,716.32,0,0,0,0,0
08/11/2021,2,8,14,PZA,1,BAGUETTE SUAVE MASA MADRE,[PANRUS91930],7737,Público en General,Caja 1,admin,25,25,189,189,0,0,0,0,0,0,0
08/11/2021,2,8,14,PZA,1,PASTA PANZANI FUSILLI 3 COLORES 500,[3038351483606],7737,Público en General,Caja 1,admin,60,60,189,189,0,0,0,0,0,0,0
08/11/2021,2,8,14,PZA,1,PESTO DE ALBAHACA DELI,[7502244270285],7737,Público en General,Caja 1,admin,104,104,189,189,0,0,0,0,0,0,0
08/11/2021,2,8,14,PZA,1,CHIPS CH COMALLI,[BOTCOM24341],7738,Público en General,Caja 1,admin,28,28,54,54,0,0,0,0,0,0,0
08/11/2021,2,8,14,PZA,1,PAPA DESHIDRATADA SABOR COLLATIONS,[SINSIN42353],7738,Público en General,Caja 1,admin,26,26,54,54,0,0,0,0,0,0,0
08/11/2021,2,8,15,KG,0.125,SALAMI HD,[EMBGEN77994],7739,PATY NAKAKAWA CORONADO,Caja 1,admin,359,44.88,278.43,278.43,0,0,0,0,0,0,0
08/11/2021,2,8,15,KG,0.205,HOGAZA HD,[EMBGEN32293],7739,PATY NAKAKAWA CORONADO,Caja 1,admin,159,32.6,278.43,278.43,0,0,0,0,0,0,0
08/11/2021,2,8,15,KG,0.23,PASTEL PIMIENTO HD,[EMBGEN59186],7739,PATY NAKAKAWA CORONADO,Caja 1,admin,185,42.55,278.43,278.43,0,0,0,0,0,0,0
08/11/2021,2,8,15,KG,0.6,PECHUGA DE PAVO NATURAL,[EMBGEN72233],7739,PATY NAKAKAWA CORONADO,Caja 1,admin,264,158.4,278.43,278.43,0,0,0,0,0,0,0
08/11/2021,2,8,15,KG,5.245,SALCHICHA BLANCA HD,[EMBGEN75532],7740,PETRA EVA KITTEL,Caja 1,admin,112,587.44,587.44,587.44,0,0,0,0,0,0,0
08/11/2021,2,8,15,PZA,1,COCA-COLA REGULAR 500 ML,[7501055302086],7741,Público en General,Caja 1,admin,18,18,18,18,0,0,0,0,0,0,0
08/11/2021,2,8,15,PZA,1,CACAHUATE GDE COMALLI,[BOTCOM97109],7742,Público en General,Caja 1,admin,35,35,417.54,0,0,0,0,0,417.54,0,0
08/11/2021,2,8,15,PZA,1,PAPA DESHIDRATADA SABOR COLLATIONS,[SINSIN42353],7742,Público en General,Caja 1,admin,26,26,417.54,0,0,0,0,0,417.54,0,0
08/11/2021,2,8,15,PZA,1,PAN EL ARABE MINI CON AJONJOLI 25 PZAS,[7500462987435],7742,Público en General,Caja 1,admin,70,70,417.54,0,0,0,0,0,417.54,0,0
08/11/2021,2,8,15,PZA,1,ADEREZO DE CILANTRO CRISANTA,[7500326039355],7742,Público en General,Caja 1,admin,105,105,417.54,0,0,0,0,0,417.54,0,0
08/11/2021,2,8,15,PZA,1,JOCOQUI SECO CHIPOTLE 500 ML DON,[7503003691020],7742,Público en General,Caja 1,admin,54,54,417.54,0,0,0,0,0,417.54,0,0
08/11/2021,2,8,15,KG,0.575,SALCHICHA BLANCA HD,[EMBGEN75532],7742,Público en General,Caja 1,admin,131,75.33,417.54,0,0,0,0,0,417.54,0,0
08/11/2021,2,8,15,KG,0.265,JAMON YORK HD,[EMBGEN58802],7742,Público en General,Caja 1,admin,197,52.21,417.54,0,0,0,0,0,417.54,0,0
08/11/2021,2,8,16,KG,0.31,QUESO GOUDA CHILENO,[SINSIN31382],7743,Público en General,Caja 1,admin,188,58.28,137.08,137.08,0,0,0,0,0,0,0
08/11/2021,2,8,16,KG,0.4,JAMON YORK HD,[EMBGEN58802],7743,Público en General,Caja 1,admin,197,78.8,137.08,137.08,0,0,0,0,0,0,0
08/11/2021,2,8,17,PZA,2,TAMALES DE LA COLONIA,[COMTAM60251],7744,Público en General,Caja 1,admin,100,200,461.68,461.68,0,0,0,0,0,0,0
